critical,high,medium,low,pattern_count,hash_match,extension_mismatch,file_size,macro_detected,pdf_js,embedded_file,packer_detected,suspicious_imports,yara_matches,label
0,1,3,1,3,0,0,1604.205695286175,0,0,0,0,0,3,0
0,2,1,3,0,0,1,2453.0584025089834,0,0,0,0,0,0,0
0,1,3,3,2,0,0,2347.7276471154146,0,0,0,0,0,3,0
4,1,4,1,13,0,1,3768.6581754880153,1,1,1,0,0,9,1
1,5,7,4,20,1,0,2578.2052694918334,0,0,0,1,1,17,1
0,4,4,4,10,0,0,548.831258376372,1,1,1,0,1,8,1
0,2,5,4,6,0,1,4848.870579038259,0,1,1,0,1,10,1
4,5,7,1,20,0,1,2362.9841018968996,0,1,0,1,0,9,1
1,0,1,1,2,0,0,1040.6340928031675,0,0,0,0,0,1,0
0,4,8,2,16,1,1,3778.202018578598,0,1,1,1,0,20,1
3,6,7,4,16,1,1,1677.8593416527603,0,0,0,0,0,13,1
1,2,3,2,0,0,0,855.0949621043042,0,0,0,0,0,2,0
5,3,5,1,16,1,0,4063.9807031837977,0,0,1,0,0,17,1
1,1,1,3,1,0,1,1037.5852442492467,0,0,0,0,0,1,0
3,4,5,2,14,1,0,3500.0469128522295,1,1,1,1,0,20,1
5,6,6,3,18,0,1,2284.007288322821,1,0,1,0,0,18,1
5,3,6,1,19,1,1,2479.3668649195847,1,1,1,0,1,8,1
5,1,2,2,20,1,1,1965.2900016710562,0,0,0,1,0,8,1
0,5,4,0,7,0,0,224.18236076702803,1,0,1,0,0,19,1
0,2,6,3,16,0,1,1870.3466672168329,1,0,1,0,0,13,1
0,3,6,3,18,1,0,3436.264274279153,1,0,1,1,0,20,1
0,3,5,1,14,1,1,3301.156738042065,1,0,1,1,1,7,1
2,1,5,1,15,0,0,4312.926120182946,0,1,0,1,0,10,1
1,1,3,5,3,0,1,2438.6586702521386,0,0,0,0,0,4,0
4,3,8,0,9,0,0,2886.736708615927,0,0,0,1,1,9,1
3,2,7,1,5,1,0,568.6561948059056,1,0,0,0,1,13,1
0,1,1,2,4,0,0,1158.351892332195,0,0,0,0,0,0,0
5,3,7,2,13,0,1,3670.83327977292,1,1,0,0,0,18,1
2,6,7,2,16,0,0,1160.0558379590243,0,1,1,1,1,10,1
3,2,3,2,14,1,0,3660.771682386275,0,1,1,0,0,11,1
0,0,0,5,2,0,1,1196.610008575796,0,0,0,0,0,3,0
1,2,1,3,3,0,1,1961.0513719857572,0,0,0,0,0,4,0
4,1,4,0,15,0,1,2338.5603948095145,1,1,0,0,0,13,1
1,4,5,3,11,1,0,2094.9657973474514,0,1,0,1,0,9,1
0,2,1,5,3,0,0,2668.1424760932664,0,0,0,0,0,3,0
0,2,0,2,4,0,0,391.2988860778608,0,0,0,0,0,3,0
0,0,1,4,4,0,1,2406.3684513529092,0,0,0,0,0,3,0
0,0,3,1,3,0,0,2883.979998101857,0,0,0,0,0,2,0
4,6,2,4,13,1,1,4655.450004614983,1,0,0,0,1,18,1
0,2,0,5,3,0,0,2142.766094253732,0,0,0,0,0,2,0
1,2,0,5,1,0,0,1471.343962980977,0,0,0,0,0,0,0
1,2,1,3,0,0,1,674.145398785863,0,0,0,0,0,3,0
1,0,2,3,3,0,1,708.8062176539693,0,0,0,0,0,4,0
2,4,3,1,18,1,0,3721.9281215279757,1,1,1,1,1,8,1
1,0,0,2,0,0,0,308.84480635055945,0,0,0,0,0,3,0
1,6,6,3,15,0,0,2383.636441961741,0,0,0,1,0,12,1
1,1,0,6,1,0,1,972.306028862343,0,0,0,0,0,1,0
5,2,4,2,8,1,0,718.4499088161895,0,1,0,1,1,20,1
1,1,1,5,4,0,1,951.7749213918966,0,0,0,0,0,2,0
4,1,8,1,9,1,0,729.7132777738044,0,0,1,1,1,16,1
0,2,3,1,0,0,0,602.8199328061833,0,0,0,0,0,2,0
2,2,6,0,18,1,1,4595.6657976120605,0,1,1,0,1,13,1
2,6,3,4,15,0,1,4887.281087279899,1,1,1,1,1,9,1
3,5,5,3,18,0,0,1930.3664283832102,1,1,0,1,0,7,1
0,6,5,0,19,1,1,202.43165887207022,1,0,1,0,0,13,1
0,2,3,4,0,0,0,213.27153679054194,0,0,0,0,0,1,0
1,0,1,2,1,0,0,194.3142064946471,0,0,0,0,0,4,0
1,0,3,6,4,0,1,2803.380822875933,0,0,0,0,0,4,0
0,2,1,3,1,0,1,844.9940965619645,0,0,0,0,0,3,0
1,1,3,2,1,0,0,2317.6531752912283,0,0,0,0,0,0,0
1,0,0,1,4,0,0,2319.2997897060654,0,0,0,0,0,1,0
1,2,2,6,2,0,1,1122.6747278167836,0,0,0,0,0,1,0
0,1,3,5,1,0,0,1816.1553779441006,0,0,0,0,0,2,0
0,0,0,1,1,0,1,2072.093233651495,0,0,0,0,0,1,0
5,6,8,2,10,0,0,1648.6280973302246,1,1,0,1,0,11,1
1,1,3,2,16,0,1,1392.2407074516602,1,1,1,0,1,14,1
5,5,8,2,6,1,0,3739.951031873869,1,1,1,0,0,12,1
3,5,5,0,9,0,0,935.8845799705381,0,0,1,0,1,14,1
0,1,8,2,13,0,0,2561.133424979363,1,1,1,1,0,16,1
0,3,5,3,5,0,1,1260.7179931723992,0,0,1,1,1,14,1
0,2,3,4,17,0,1,2369.3093363716785,1,0,0,1,0,16,1
1,5,2,2,16,1,0,794.9303451437115,1,1,0,1,1,14,1
4,5,5,2,19,0,0,1750.648695353804,0,1,1,0,1,17,1
2,2,7,1,8,0,1,732.3411493360926,1,1,0,1,0,13,1
2,6,2,4,11,0,1,1561.4812580143555,1,1,1,1,0,17,1
3,5,2,0,6,0,0,160.66543457356647,1,1,0,1,1,15,1
1,1,3,6,3,0,0,2759.139330065821,0,0,0,0,0,0,0
0,0,1,5,3,0,1,886.1912038199175,0,0,0,0,0,1,0
1,1,1,1,0,0,1,1811.133431538277,0,0,0,0,0,2,0
0,4,3,1,7,0,1,489.32459242939706,1,1,0,1,0,14,1
3,2,5,2,8,1,0,3458.92118313598,1,1,1,0,1,6,1
1,3,6,0,5,0,1,2253.622719951029,1,1,1,1,0,9,1
0,0,2,5,3,0,1,2587.1154093317714,0,0,0,0,0,4,0
4,5,4,1,7,1,0,2773.811686995244,1,1,1,1,0,17,1
1,1,1,4,3,0,0,2336.198767028477,0,0,0,0,0,2,0
2,2,5,4,17,1,0,2133.0649980881713,0,0,0,1,1,13,1
1,2,2,6,0,0,1,173.81227594477406,0,0,0,0,0,2,0
3,2,5,4,9,1,0,1216.8793040016,1,0,1,0,1,14,1
4,6,3,0,8,1,1,2101.0029140039046,1,0,0,1,0,11,1
1,0,1,5,4,0,1,847.5782702252382,0,0,0,0,0,0,0
0,0,1,6,3,0,1,1792.7452053095058,0,0,0,0,0,3,0
1,0,3,2,3,0,1,1783.458641128401,0,0,0,0,0,3,0
5,2,5,0,18,0,1,3204.21408302959,0,0,0,0,0,11,1
0,2,3,4,2,0,0,1766.481277305112,0,0,0,0,0,1,0
5,1,7,3,10,1,0,4284.745934736063,0,0,1,1,0,20,1
5,3,5,3,14,1,0,153.53058148953716,0,0,1,0,1,8,1
1,0,0,2,4,0,1,187.673852869381,0,0,0,0,0,1,0
0,2,1,2,3,0,1,1188.5297102586924,0,0,0,0,0,0,0
0,1,3,1,0,0,1,2270.0478184609783,0,0,0,0,0,1,0
2,5,5,2,9,1,0,2425.9766804912238,0,1,1,0,1,15,1
1,0,2,2,1,0,0,2256.002871660141,0,0,0,0,0,1,0
0,5,5,3,14,1,0,2143.8327244625684,0,0,1,0,1,7,1
1,4,4,3,13,0,0,1983.5970098862933,0,0,0,1,1,7,1
0,1,5,2,5,0,1,4064.116231413676,0,0,0,0,1,17,1
2,4,4,0,6,1,0,951.9857743434807,1,1,0,0,1,11,1
0,2,3,3,0,0,0,1865.289056471073,0,0,0,0,0,0,0
0,0,0,4,0,0,0,2481.9043457374023,0,0,0,0,0,3,0
1,0,2,6,2,0,0,782.2801074273029,0,0,0,0,0,3,0
1,6,6,3,11,0,0,359.9123674348602,1,1,0,1,0,11,1
1,2,3,0,10,1,0,2405.5194950855516,0,1,1,0,0,10,1
0,2,0,4,0,0,1,528.6891990320524,0,0,0,0,0,4,0
0,1,2,2,3,0,1,856.803167612385,0,0,0,0,0,3,0
4,4,4,4,12,1,0,2424.263640117112,1,1,1,0,0,6,1
1,2,2,2,1,0,1,1370.9344914733858,0,0,0,0,0,1,0
4,1,6,3,17,0,0,919.237420679543,0,0,1,1,0,18,1
1,0,3,4,4,0,1,62.950121149927526,0,0,0,0,0,2,0
2,2,6,0,12,1,0,2404.432060158093,1,1,0,1,1,12,1
5,4,3,4,19,0,0,3201.644483497935,1,1,1,1,0,9,1
3,6,2,2,18,1,0,3250.6311415629475,0,0,0,0,0,14,1
3,2,8,1,15,0,0,2164.4588576716865,0,0,0,0,0,8,1
0,4,2,1,7,0,1,766.5692801642492,0,1,0,1,0,13,1
5,5,8,3,19,0,1,4990.422003450917,1,0,1,1,1,10,1
1,0,2,1,3,0,1,1983.2580231546629,0,0,0,0,0,2,0
0,1,1,3,1,0,1,445.197147353425,0,0,0,0,0,2,0
1,1,2,4,2,0,1,1735.238453396464,0,0,0,0,0,3,0
0,2,2,5,3,0,1,1918.0664084250957,0,0,0,0,0,4,0
4,2,3,1,16,0,1,2726.4462915403014,1,1,1,0,1,6,1
4,2,4,4,19,0,1,4245.108400201977,1,1,0,0,1,14,1
0,2,7,0,5,1,1,3757.8259428037427,0,0,0,0,1,10,1
1,1,3,6,2,0,0,762.5601511160827,0,0,0,0,0,0,0
0,0,2,4,2,0,0,385.8004998825447,0,0,0,0,0,0,0
1,2,2,6,1,0,1,2748.7086507273157,0,0,0,0,0,2,0
1,2,3,3,17,0,0,650.9101529723458,0,0,1,0,1,7,1
5,3,7,2,20,0,1,1544.7685479911554,1,1,1,1,0,18,1
3,6,8,1,10,0,0,3622.7182329785564,1,1,1,1,1,10,1
0,2,0,1,2,0,1,846.3928609042885,0,0,0,0,0,2,0
1,0,2,3,2,0,0,1572.7207801129184,0,0,0,0,0,3,0
5,4,2,2,10,0,0,2817.3709778116245,0,1,1,1,0,12,1
1,6,3,2,18,0,0,4761.520934197247,0,0,0,0,0,5,1
1,1,1,6,0,0,0,2172.94602569495,0,0,0,0,0,4,0
0,0,0,1,4,0,0,2111.4098751330416,0,0,0,0,0,3,0
1,1,5,3,18,0,1,1654.8142581000275,0,1,1,0,0,13,1
0,1,3,4,3,0,1,1411.9271878164604,0,0,0,0,0,3,0
1,2,0,6,2,0,0,1684.727175506257,0,0,0,0,0,0,0
0,2,2,2,3,0,0,1219.2684935761772,0,0,0,0,0,0,0
0,3,4,0,20,1,0,1113.1121381440134,0,0,1,1,1,7,1
0,1,2,5,3,0,0,2604.3254277111487,0,0,0,0,0,3,0
0,2,0,2,4,0,1,1643.2448504138374,0,0,0,0,0,3,0
0,0,3,5,1,0,1,2251.839182168141,0,0,0,0,0,1,0
0,0,1,6,1,0,0,760.2275440145658,0,0,0,0,0,2,0
0,0,2,3,0,0,0,506.8349913260931,0,0,0,0,0,1,0
0,6,3,0,10,1,1,769.496451541604,1,0,0,1,1,19,1
0,3,8,4,9,0,0,1606.1960925294668,1,0,1,1,1,5,1
0,2,1,5,3,0,1,2631.986943904806,0,0,0,0,0,2,0
0,2,1,6,4,0,1,2848.2177343200715,0,0,0,0,0,1,0
1,1,1,5,4,0,1,2646.2800847706717,0,0,0,0,0,0,0
1,4,7,1,19,1,1,2512.395408575099,1,0,0,1,0,9,1
1,2,6,0,11,1,1,1382.1259561189374,0,1,1,0,0,13,1
1,1,8,4,6,1,0,1192.4432252321874,1,0,0,0,0,15,1
1,2,1,2,1,0,1,2994.21689903215,0,0,0,0,0,2,0
1,1,1,1,1,0,1,901.0963051328837,0,0,0,0,0,0,0
0,2,0,1,3,0,0,2428.816359194673,0,0,0,0,0,2,0
3,5,4,3,13,0,1,4676.901045856423,1,1,1,0,0,11,1
1,2,1,2,1,0,1,2384.6474548317806,0,0,0,0,0,1,0
0,4,2,3,19,1,0,1048.5978764552217,0,1,1,1,1,14,1
1,0,3,1,1,0,0,2726.9279873846535,0,0,0,0,0,3,0
1,2,5,2,19,0,0,2616.9235164182014,1,0,1,1,1,15,1
4,2,6,0,13,0,1,2850.310945697665,0,1,0,1,0,19,1
1,0,0,2,0,0,0,108.58224320854465,0,0,0,0,0,4,0
0,2,2,5,1,0,1,1601.0595048497541,0,0,0,0,0,0,0
4,3,6,0,13,1,1,2612.3368542767403,1,0,0,1,0,5,1
0,1,0,6,2,0,0,1710.6486375048664,0,0,0,0,0,2,0
0,2,3,6,3,0,0,807.1866366085857,0,0,0,0,0,3,0
1,2,0,1,2,0,1,1444.9648327618215,0,0,0,0,0,0,0
1,1,5,3,7,1,0,300.559196421559,0,0,1,1,0,17,1
1,2,3,6,2,0,1,2498.5082145850206,0,0,0,0,0,2,0
0,4,4,4,7,1,1,3556.2455616383418,0,1,1,0,0,12,1
1,2,1,2,4,0,0,2446.190584714798,0,0,0,0,0,2,0
5,3,7,3,7,0,0,3761.997369504598,1,0,0,1,0,16,1
4,2,4,3,9,0,1,3558.4740046007346,1,0,1,1,0,13,1
3,3,2,2,8,1,1,2439.0269395447076,1,0,0,1,0,7,1
1,4,2,2,17,0,1,966.0882989011083,0,1,0,0,1,20,1
1,0,3,4,0,0,1,2271.2683681919602,0,0,0,0,0,3,0
1,0,0,5,4,0,0,2031.1699683894774,0,0,0,0,0,4,0
3,1,7,3,12,1,1,1550.3423125872212,1,1,1,0,0,8,1
0,4,2,3,5,1,0,4073.611952219567,0,1,1,0,1,6,1
1,0,0,1,3,0,0,1874.4557702810223,0,0,0,0,0,2,0
1,5,2,1,11,0,0,795.8702254964284,1,1,1,0,0,19,1
0,2,1,4,4,0,1,1644.1081970351388,0,0,0,0,0,0,0
2,6,2,0,14,0,0,3338.3209894121655,1,1,0,1,0,19,1
1,0,1,4,1,0,0,2980.8839151688862,0,0,0,0,0,0,0
1,2,0,2,4,0,1,2955.425184095402,0,0,0,0,0,0,0
1,2,0,4,3,0,0,2410.554766358494,0,0,0,0,0,3,0
1,4,8,4,14,0,0,1285.7488031798448,1,1,0,0,0,7,1
2,4,8,4,7,1,1,4110.032706928338,1,1,1,0,0,14,1
0,2,6,3,10,0,0,804.6779624598861,1,0,0,1,0,18,1
1,2,5,4,7,0,1,165.29965390132224,0,0,1,0,0,5,1
3,5,7,4,8,1,0,2366.0038325310024,1,1,1,0,0,15,1
0,0,2,2,1,0,0,67.12829165960864,0,0,0,0,0,4,0
1,0,1,2,4,0,0,2466.5648159138073,0,0,0,0,0,1,0
3,5,5,1,19,0,1,1578.140206354755,0,1,0,1,1,16,1
1,2,3,2,3,0,1,2597.5379256667693,0,0,0,0,0,3,0
1,0,2,6,1,0,0,2464.7267955168177,0,0,0,0,0,1,0
1,1,8,0,8,1,0,2330.874203188198,1,1,0,0,0,12,1
1,2,3,4,2,0,1,2105.586555511637,0,0,0,0,0,2,0
1,0,0,6,0,0,0,1554.023765024893,0,0,0,0,0,0,0
1,0,2,3,1,0,0,443.6412228381155,0,0,0,0,0,2,0
4,4,6,4,5,1,1,957.087397583137,1,1,0,0,0,10,1
1,2,0,5,2,0,1,1617.1349491910762,0,0,0,0,0,1,0
3,5,2,4,14,1,1,746.9750317120569,0,0,0,1,1,8,1
0,6,8,0,7,0,1,1220.0238938209145,1,1,0,1,0,6,1
0,0,0,3,4,0,0,913.7101856920546,0,0,0,0,0,4,0
3,6,8,3,15,0,0,2857.4591505089234,1,0,0,0,1,15,1
0,0,3,1,3,0,1,930.223356598447,0,0,0,0,0,0,0
1,0,3,5,1,0,0,2623.906147672636,0,0,0,0,0,0,0
1,0,3,4,1,0,1,345.15532128798407,0,0,0,0,0,2,0
5,2,5,3,9,0,0,145.4288032849686,0,0,0,1,0,10,1
1,1,1,5,3,0,1,2763.668116432996,0,0,0,0,0,0,0
0,2,4,2,16,0,1,3319.0788130465153,0,1,1,1,0,6,1
1,2,1,3,4,0,0,644.4311142287839,0,0,0,0,0,4,0
0,0,2,6,4,0,1,983.0175566223523,0,0,0,0,0,0,0
5,6,4,4,15,1,1,3466.5436023759903,1,0,0,1,1,15,1
4,1,7,4,5,1,0,2405.570911748895,1,1,1,0,1,5,1
1,1,2,5,4,0,1,671.6996331132078,0,0,0,0,0,2,0
5,5,5,0,6,1,0,2122.5202115942507,1,0,0,0,0,6,1
5,5,5,2,18,1,0,4396.919117336799,0,1,1,1,1,9,1
5,3,5,1,15,0,0,3824.4507395261526,0,1,1,0,1,5,1
1,2,0,5,3,0,0,1477.5280936257518,0,0,0,0,0,0,0
4,1,3,4,6,1,0,2088.8107093080353,0,1,0,0,0,10,1
0,0,1,5,4,0,0,1165.180132835174,0,0,0,0,0,1,0
1,1,2,3,4,0,1,2509.2122997969395,0,0,0,0,0,0,0
1,5,3,2,12,0,1,4895.409763342283,1,0,1,0,0,8,1
3,5,8,1,6,1,0,2547.770264318707,0,0,1,1,0,18,1
0,3,5,4,8,0,0,1176.5208370841058,1,1,0,0,1,19,1
0,3,7,4,7,1,1,3554.579966751749,0,0,1,1,1,5,1
5,4,8,0,5,1,1,746.6635415428153,0,1,1,1,1,7,1
0,6,5,0,12,0,0,2682.319396020031,1,1,1,0,1,20,1
1,2,2,0,8,1,1,1682.2018330923277,0,1,1,1,1,15,1
0,6,3,1,5,0,1,3881.0154746473527,0,0,1,1,1,9,1
4,5,5,4,10,0,1,4028.283599647472,1,1,1,1,0,10,1
1,2,3,5,1,0,0,2598.1586683744863,0,0,0,0,0,0,0
1,1,1,6,0,0,0,1123.3365396502406,0,0,0,0,0,3,0
4,2,5,3,7,0,1,287.30756197673804,0,0,1,1,1,18,1
1,2,1,6,4,0,1,324.9535502726676,0,0,0,0,0,4,0
1,0,1,5,0,0,1,214.44641878404673,0,0,0,0,0,3,0
4,3,3,4,13,0,1,2018.5731110442441,1,1,1,1,1,19,1
1,0,1,5,2,0,1,1011.8167737837055,0,0,0,0,0,3,0
1,2,2,2,2,0,0,2553.1221407411126,0,0,0,0,0,4,0
0,1,2,3,1,0,1,1054.585690236126,0,0,0,0,0,3,0
0,1,5,0,18,1,1,3859.177208952214,0,0,0,0,0,12,1
1,0,1,6,3,0,1,322.58859132800114,0,0,0,0,0,4,0
0,1,1,3,3,0,1,2404.9762579728376,0,0,0,0,0,0,0
1,1,2,3,3,0,0,566.7182870445453,0,0,0,0,0,1,0
1,1,2,5,2,0,1,843.4842450796597,0,0,0,0,0,0,0
0,0,1,5,4,0,0,784.0252484257035,0,0,0,0,0,1,0
5,2,6,0,12,0,0,1211.295593442473,0,1,1,1,1,9,1
2,1,8,1,7,1,1,3230.0798438907086,0,1,0,1,1,13,1
1,2,3,2,2,0,1,511.9539896681519,0,0,0,0,0,4,0
0,0,2,4,2,0,0,2639.162548491755,0,0,0,0,0,1,0
1,1,1,5,4,0,0,2778.654919496799,0,0,0,0,0,0,0
1,6,4,3,19,1,1,3192.6214369858576,0,1,1,1,0,13,1
0,1,0,3,1,0,0,2022.6454867763507,0,0,0,0,0,0,0
5,4,4,3,15,0,1,243.34072731888875,1,0,1,1,0,9,1
0,1,0,3,4,0,0,2878.233732379297,0,0,0,0,0,3,0
3,3,5,4,13,1,0,4816.174105946655,1,0,0,0,0,10,1
1,1,2,1,4,0,1,1659.4771879056648,0,0,0,0,0,1,0
1,5,5,1,15,0,1,3567.9413721061674,1,1,0,0,0,9,1
0,1,2,5,3,0,0,1362.1397211891847,0,0,0,0,0,2,0
5,4,7,1,5,0,1,1181.9698743249398,1,1,0,0,1,16,1
3,6,5,1,13,0,1,3430.913658965428,1,1,0,0,1,19,1
1,1,8,2,11,1,1,668.4714122749315,1,0,1,0,0,19,1
0,1,1,3,4,0,0,1828.352415438341,0,0,0,0,0,4,0
0,1,2,2,4,0,0,228.88381913083293,0,0,0,0,0,4,0
4,1,7,3,18,0,1,3890.326308072145,0,1,1,1,1,9,1
1,2,1,4,1,0,0,2592.2436164908445,0,0,0,0,0,1,0
1,3,7,0,5,1,0,1683.6393135523615,0,1,1,0,1,8,1
1,2,1,6,1,0,0,1856.0323708541855,0,0,0,0,0,2,0
0,1,2,3,4,0,1,1234.7989262733536,0,0,0,0,0,4,0
0,0,1,6,1,0,1,2231.909027854986,0,0,0,0,0,3,0
0,0,1,6,2,0,0,694.452286845356,0,0,0,0,0,2,0
1,3,5,3,12,1,1,459.7118101763644,0,0,0,0,0,15,1
5,6,4,2,10,0,1,985.0096453563981,1,1,0,0,0,10,1
0,3,8,0,15,0,1,3533.1831239232906,1,0,0,1,1,9,1
1,4,6,2,17,1,0,830.5130235467794,0,0,1,1,0,12,1
1,2,1,3,0,0,1,2890.6184284299893,0,0,0,0,0,3,0
0,1,3,1,3,0,0,1784.0489327508621,0,0,0,0,0,0,0
0,2,1,5,3,0,0,2487.93920415656,0,0,0,0,0,0,0
1,2,3,3,1,0,1,328.94140261846826,0,0,0,0,0,4,0
4,5,5,2,14,1,0,4589.215202996912,0,1,0,1,0,16,1
1,2,3,1,4,0,1,1072.2272793914221,0,0,0,0,0,3,0
2,4,2,4,12,1,1,563.6758857912873,1,0,0,1,0,16,1
1,0,1,1,0,0,1,1196.0913949629949,0,0,0,0,0,1,0
1,1,3,6,0,0,1,1747.0793329622043,0,0,0,0,0,4,0
1,0,0,4,0,0,0,1822.436646707296,0,0,0,0,0,0,0
1,2,1,2,3,0,1,339.40508657567113,0,0,0,0,0,2,0
0,2,3,1,4,0,1,117.0882047645996,0,0,0,0,0,3,0
1,1,3,4,1,0,1,2178.0252806401863,0,0,0,0,0,2,0
1,5,4,2,5,1,1,4279.461412135111,1,0,1,0,0,11,1
0,2,0,4,2,0,0,2290.226768150274,0,0,0,0,0,1,0
3,6,2,4,12,1,1,1786.372034642248,1,0,0,0,0,16,1
0,2,3,5,4,0,0,2169.1104210905783,0,0,0,0,0,4,0
0,1,2,6,2,0,0,183.2418135173702,0,0,0,0,0,0,0
0,0,3,5,4,0,0,2822.054536975295,0,0,0,0,0,1,0
1,2,0,1,2,0,1,392.0534136263211,0,0,0,0,0,4,0
4,1,3,2,17,1,0,3865.339353974828,1,1,1,1,1,8,1
1,1,3,4,2,0,1,2440.119141762271,0,0,0,0,0,4,0
1,3,4,0,10,0,1,1644.0154854234293,0,1,1,1,1,12,1
4,6,7,4,10,0,1,91.57267785355415,1,0,0,0,0,11,1
2,6,5,1,20,1,0,1779.5739329050389,1,0,0,0,1,14,1
0,0,0,4,2,0,0,653.4399824895455,0,0,0,0,0,3,0
0,3,2,0,17,1,0,4327.286116634242,0,1,0,0,1,15,1
1,6,6,0,13,0,0,1308.4997178072683,1,1,1,1,0,15,1
0,0,0,2,3,0,0,2935.0905942462273,0,0,0,0,0,2,0
0,0,3,2,2,0,0,85.19534611905037,0,0,0,0,0,4,0
0,1,7,0,9,1,1,1970.5692026347974,0,1,0,0,1,9,1
4,3,2,3,8,1,0,2081.820674943606,0,1,0,1,0,14,1
1,4,6,3,12,1,0,3151.120561801806,0,0,0,0,1,12,1
1,2,0,1,4,0,1,865.8881544190886,0,0,0,0,0,2,0
0,2,2,6,0,0,1,373.0528581976183,0,0,0,0,0,4,0
0,1,2,3,12,1,0,4982.132625085757,1,0,0,1,0,19,1
2,6,7,1,18,1,1,1372.7437903569073,1,0,0,1,0,10,1
4,1,5,4,13,1,0,4912.1673051466005,1,0,1,0,0,9,1
1,4,3,1,6,0,1,2748.226666332647,1,1,0,0,1,11,1
1,0,1,4,2,0,0,483.67967476448354,0,0,0,0,0,2,0
0,1,1,5,1,0,0,1320.6365638876637,0,0,0,0,0,4,0
0,4,6,1,17,0,1,1578.341469689059,1,0,0,0,1,9,1
1,0,3,5,3,0,1,1917.4000462100457,0,0,0,0,0,1,0
0,2,8,0,5,1,1,587.5773190909972,0,0,1,0,0,15,1
0,1,2,3,3,0,0,2150.3171892080745,0,0,0,0,0,2,0
1,1,8,0,16,0,1,1995.6224258778618,0,1,0,1,0,7,1
1,0,3,3,2,0,1,1681.6829853254574,0,0,0,0,0,4,0
5,2,4,1,5,1,1,4898.7268477154685,1,1,1,1,1,8,1
1,1,3,5,0,0,1,2845.941587494418,0,0,0,0,0,1,0
4,2,3,0,18,1,0,248.54118981230704,1,1,1,0,1,11,1
4,2,5,1,12,1,0,4736.878484612085,0,1,0,0,1,14,1
1,2,0,1,0,0,1,1310.2531222934513,0,0,0,0,0,0,0
0,0,1,2,0,0,1,1736.1606495790415,0,0,0,0,0,3,0
0,3,8,4,15,0,1,735.7066559471627,0,1,1,0,1,15,1
3,6,4,2,7,1,1,85.3066621386377,0,1,1,1,1,9,1
4,4,6,1,7,0,0,4935.968638679536,0,0,1,0,0,17,1
0,6,8,0,17,0,0,3919.6787231990197,0,0,0,1,1,12,1
1,0,2,4,2,0,1,2639.2269364628,0,0,0,0,0,4,0
0,1,3,3,2,0,0,2697.9003210285605,0,0,0,0,0,1,0
0,3,7,2,11,1,0,4901.883673831098,0,0,1,0,0,19,1
1,4,3,4,8,0,0,910.3167988904654,0,0,1,1,1,16,1
3,3,5,4,5,0,1,1765.7579457958789,0,1,0,1,0,7,1
4,1,8,0,13,1,0,3818.513178926799,0,0,0,0,1,6,1
1,1,3,4,1,0,0,1777.5153318989219,0,0,0,0,0,1,0
0,1,3,3,18,0,1,1081.5876847617028,1,1,1,0,1,6,1
3,5,7,0,18,0,0,1893.4468310284938,1,1,1,1,0,20,1
0,0,1,3,2,0,0,2591.0705677265405,0,0,0,0,0,2,0
1,1,5,0,20,1,0,4142.5958570642015,1,0,1,1,0,16,1
0,0,1,6,4,0,1,1562.3104746896395,0,0,0,0,0,2,0
0,0,1,4,2,0,0,83.24299686178593,0,0,0,0,0,2,0
5,3,5,2,5,1,1,4639.8727029692245,1,0,0,0,1,13,1
1,0,2,5,3,0,1,1090.1836349239572,0,0,0,0,0,2,0
4,1,6,2,8,0,1,217.82274800941926,1,1,1,0,0,19,1
3,4,2,0,9,0,0,3256.1726662459137,0,0,1,1,1,12,1
4,6,3,1,12,1,0,1680.315810523982,0,0,1,0,0,16,1
3,6,2,3,13,0,0,4843.526160853143,1,1,1,0,1,5,1
0,4,8,4,13,1,0,633.8502373995492,0,0,1,0,1,6,1
3,4,5,1,15,1,0,1645.648583382546,1,1,0,0,0,9,1
0,5,3,1,19,1,0,4804.226901738531,0,1,0,0,0,12,1
2,4,8,2,19,1,0,4283.998802435965,1,1,0,0,0,11,1
1,0,1,6,0,0,1,1978.780632865388,0,0,0,0,0,2,0
3,1,2,4,11,0,0,555.0716574363468,0,0,0,0,0,20,1
0,2,1,5,3,0,1,1114.6597438994288,0,0,0,0,0,0,0
0,1,3,1,3,0,1,2338.326103114549,0,0,0,0,0,0,0
1,0,3,2,4,0,1,808.6027162046564,0,0,0,0,0,0,0
0,0,1,1,4,0,1,941.5182703094707,0,0,0,0,0,3,0
1,1,3,4,2,0,1,1466.6813939323868,0,0,0,0,0,3,0
2,3,4,3,13,0,1,4535.48947000399,1,1,0,0,1,11,1
2,1,4,0,20,1,1,143.84744842731055,1,1,0,1,0,12,1
0,2,5,1,17,0,1,4614.689853086808,0,1,1,0,1,19,1
0,2,2,1,1,0,0,2798.8629470558653,0,0,0,0,0,1,0
4,4,5,2,9,0,1,3509.0516908692516,0,1,1,0,0,9,1
0,1,3,2,1,0,0,1184.1335908660349,0,0,0,0,0,0,0
5,6,5,2,15,0,1,1482.5009101752028,1,1,0,0,0,16,1
1,2,0,5,4,0,0,2216.1382753546204,0,0,0,0,0,2,0
3,4,6,0,13,0,0,1402.6157267492995,1,0,0,1,0,7,1
0,0,1,1,4,0,1,1221.3477037022672,0,0,0,0,0,1,0
1,1,7,2,17,0,0,2652.1756940183636,1,0,1,0,0,14,1
